"_cached_page_id","_template","_type","best_seller","captions","course_name","current_price","field1","hours_video","hours_video_precise","language","last_updated","num_articles","num_lectures","num_ratings","original_price","rating","students_enrolled","supplemental_resources","url"
"b6e48d0319c9a2c6aa7bc38b6de8729249caa7a8","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","From 0 to 1 : Spark for Data Science with Python","Current price: 10 €","/spark-for-data-science-with-python","8.5 hours on-demand video","08:19:06","English","Last updated 10/2016","59 Supplemental Resources","53 Lectures","4.5 (167 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 50 €","","3,009 students enrolled","Full lifetime access","https://www.udemy.com/spark-for-data-science-with-python/"
"7d73b2b0233c6d1956a54ba70e4cff5ab20f4b57","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","Best Seller","English [Auto-generated]","From 0 to 1: Hive for Processing Big Data","Current price: 10 €","/from-0-to-1-hive","15.5 hours on-demand video","15:15:27","English","Last updated 11/2016","137 Supplemental Resources","87 Lectures","4.2 (302 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 50 €","4.2","3,216 students enrolled","Full lifetime access","https://www.udemy.com/from-0-to-1-hive/"
"85bfb08d5043f520eb03a6ac4015dcbcdedc3ebb","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Quant Trading using Machine Learning","Current price: 10 €","/quant-trading-using-machine-learning","10.5 hours on-demand video","10:15:12","English","Last updated 8/2017","56 Supplemental Resources","61 Lectures","3.8 (224 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 50 €","","3,401 students enrolled","Full lifetime access","https://www.udemy.com/quant-trading-using-machine-learning/"
"350cb0b196d759b82c04be2f0afc4a030f7ead05","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English","Learn SAS And Become A Data Ninja","Current price: 10 €","/sascompletetutorial","3.5 hours on-demand video","03:34:03","English","Last updated 11/2017","10 Articles","51 Lectures","4.3 (241 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 195 €","","2,211 students enrolled","Full lifetime access","https://www.udemy.com/sascompletetutorial/"
"95d0b245024dfa605f18c9153822b1fdf7a04011","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Connect the Dots: Linear and Logistic Regression","Current price: 10 €","/connect-the-dots-linear-regression","5 hours on-demand video","04:44:59","English","Last updated 5/2017","39 Supplemental Resources","40 Lectures","4.3 (61 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 50 €","","7,586 students enrolled","Full lifetime access","https://www.udemy.com/connect-the-dots-linear-regression/"
"97fefd5ebe491848ac0147d5d5165d8249a0b6b3","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Ultimate Beginners Excel VBA Finance Course for Banking","Current price: 10 €","/ultimate-beginners-vba-finance-course-for-banking","2 hours on-demand video","01:55:03","English","Last updated 11/2016","1 Article","23 Lectures","3.5 (108 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 195 €","","7,840 students enrolled","Full lifetime access","https://www.udemy.com/ultimate-beginners-vba-finance-course-for-banking/"
"816745c7266d4b4d7a2e0e5b3a45ad4d52d2c41d","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Become QlikView Developer from Scratch","Current price: 10 €","/qlikview-developer-course","8 hours on-demand video","07:47:31","English","Last updated 8/2017","6 Articles","52 Lectures","3.7 (944 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 100 €","","4,952 students enrolled","2 Supplemental Resources","https://www.udemy.com/qlikview-developer-course/"
"4ccacd871bc35ff4452862a5a43d011296389f94","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","Best Seller","English [Auto-generated]","Master DAX fundamentals : Power BI, Power Pivot & SSAS","Current price: 10 €","/master-dax-fundamentals-power-bi-power-pivot-ssas","3 hours on-demand video","02:50:31","English","Last updated 9/2017","5 Articles","44 Lectures","4.4 (100 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 195 €","4.4","970 students enrolled","3 Supplemental Resources","https://www.udemy.com/master-dax-fundamentals-power-bi-power-pivot-ssas/"
"46f0150ca5b7aee61a9629956fe91c511fd6c80b","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Connect the Dots: Factor Analysis","Current price: 10 €","/connect-the-dots-factor-analysis","1.5 hours on-demand video","01:36:19","English","Last updated 3/2017","18 Supplemental Resources","19 Lectures","4.5 (35 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 50 €","","6,701 students enrolled","Full lifetime access","https://www.udemy.com/connect-the-dots-factor-analysis/"
"7979fb096624706e5d14e1abb99291462d391f20","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","Best Seller","","Statistics for Data Analysis Using Excel 2016","Current price: 10 €","/statistics-using-excel","14.5 hours on-demand video","14:33:14","English","Last updated 8/2017","1 Article","113 Lectures","4.5 (91 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 145 €","4.5","882 students enrolled","52 Supplemental Resources","https://www.udemy.com/statistics-using-excel/"
"1b10ef91d2d73d174f69235a608073e50499d34e","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Statistics with R - Beginner Level","Current price: 10 €","/statistics-with-r-beginner-level","3 hours on-demand video","02:48:46","English","Last updated 3/2016","13 Articles","46 Lectures","4.3 (367 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 20 €","","17,450 students enrolled","12 Supplemental Resources","https://www.udemy.com/statistics-with-r-beginner-level/"
"b87fc0abc1b0b5d585d27b454ccd3d34725ff7e1","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","Best Seller","","Process Mapping: The Practical Guide to Process Flowcharts","Current price: 10 €","/process-mapping-process-flowcharts","3.5 hours on-demand video","03:42:25","English","Last updated 10/2017","4 Articles","66 Lectures","4.7 (52 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 145 €","4.7","2,757 students enrolled","9 Supplemental Resources","https://www.udemy.com/process-mapping-process-flowcharts/"
"529cf49f2a47565d86b1626143d397cb925ce458","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Big Data and Hadoop for Beginners - with Hands-on!","Current price: 10 €","/big-data-and-hadoop-for-beginners","3 hours on-demand video","03:11:52","English","Last updated 11/2017","2 Articles","32 Lectures","4.2 (772 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 200 €","","23,337 students enrolled","8 Supplemental Resources","https://www.udemy.com/big-data-and-hadoop-for-beginners/"
"d538e4652e5003817211dd4820daa20c4f85db9a","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Master Course in Tableau 10 for Business Intelligence","Current price: 10 €","/mastertableau","8.5 hours on-demand video","08:42:02","English","Last updated 9/2017","2 Articles","60 Lectures","4.5 (397 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 200 €","","2,853 students enrolled","23 Supplemental Resources","https://www.udemy.com/mastertableau/"
"1b1b60e41295ade47ef55a0a778f1da47c0cd2d8","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Power BI Essentials: Introduction to Microsoft Power BI","Current price: 10 €","/microsoft-power-bi-introduction","7.5 hours on-demand video","07:17:50","English","Last updated 10/2017","1 Article","62 Lectures","4.4 (103 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 200 €","","2,612 students enrolled","1 Supplemental Resource","https://www.udemy.com/microsoft-power-bi-introduction/"
"b2ad4674b47b1738b0b590d49665776dd957d0de","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Data Science and Analytics using R programming","Price: 65 €","/data-science-and-analytics-using-r","5.5 hours on-demand video","05:20:39","English","Last updated 9/2017","1 Article","30 Lectures","3.3 (625 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","","","1,329 students enrolled","16 Supplemental Resources","https://www.udemy.com/data-science-and-analytics-using-r/"
